Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Delta Port alive Duration (S),Connection Point,Packets Looked Up,Packets Matched,Label
3,118909,30248896,51143686,316640,1117,5,3,984968,984845,0
3,377,30994,6318995,315,96,5,3,1273,1184,1
2,2105,44184897,67866109,414448,1317,4,2,987747,987623,0
2,477,12615825,16612334,244718,775,5,2,641270,641154,0
4,350266,14887958,107677805,159905,3030,4,4,668569,668434,0
3,84,11381,11659,86,81,5,3,841,747,3
4,305510,25554734,112928078,285886,2107,5,4,997649,997519,0
1,754,18926308,12647483,823,131,4,1,3452,3389,2
3,1191,160257,6478224,1543,1747,5,3,10720,10597,1
2,728,18531114,12651035,830,206,5,2,218428,218326,3
1,182819,96017448,12756638,300452,2400,5,2,963635,963491,0
1,1139,31535863,12756549,1737,1161,5,1,7507,7379,1
2,4948,107295022,124054734,250579,2620,5,2,663787,663652,0
4,3600,50674083,12808418,1885,2076,5,4,14177,14043,1
2,11,962,6183,45,26,4,2,137,54,3
3,2891,38042138,44358342,3235,2121,5,4,15556,15331,4
1,2215,50484323,44369428,3673,2326,5,1,14774,14647,1
2,3688,69459551,118361589,416540,1757,5,2,994489,994365,0
4,349700,14772439,40452002,211827,1287,4,4,649441,649315,0
1,1291,71575,6375979,1415,56,5,1,2722,2669,2
1,12,1012,11277,85,76,5,1,2416,2325,2
3,2822,37996471,50589410,2989,1131,5,3,8701,8571,1
3,504,63654,61570,480,621,5,4,2477,2353,1
1,178125,13840706,12627758,299520,980,5,2,950101,949976,0
1,74,10217,10185,74,66,5,1,747,641,2
1,2271,37904924,79738006,247347,1445,5,1,649924,649800,0
1,2391,31691604,31676058,2168,1526,5,1,7269,7137,1
3,2198,25394485,38019467,2804,1731,5,4,12945,12731,4
4,349428,14771335,63397180,157278,1740,4,4,652563,652439,0
3,85,11617,8226652,35598,81,5,3,71960,71862,3
2,2650,63096755,60889814,247494,1800,5,2,653828,653704,0
1,131,9134,6310376,224,36,4,1,427,345,3
2,282138,62297298,19161126,304627,1190,5,4,952131,951999,0
1,378,26191,18993559,1172,867,4,1,4335,4225,1
1,4218,107244720,79627869,242286,2500,5,1,518799,518711,0
2,1910,44171499,48237459,246649,1550,5,2,650760,650636,0
1,10235,195868754,290352,2119,3167,4,3,18073,17828,4
1,1335,79555,12577,94,91,5,1,1948,1840,2
1,1546,37852668,25372611,2227,1232,5,2,4665,4518,4
1,429,6320982,12642880,675,256,5,1,259685,259582,3
1,39134,2115209,8422254,39276,86,5,1,79156,79099,3
1,2519,31709396,31693850,2296,1726,5,1,7781,7649,1
4,352520,46494424,91120420,215676,2847,5,4,673069,672932,0
1,182021,77076303,12733502,300288,2150,5,2,960974,960835,0
4,350772,27463823,75375508,214067,2057,5,4,660427,660296,0
2,2990,75703100,67739016,410787,1497,5,2,652389,652263,0
1,1483,200716,6526710,1982,2202,5,1,8542,8406,1
2,3420,75732649,86145433,248610,2080,4,2,657603,657472,0
3,6656,120101924,88605438,6053,2326,5,3,20743,20615,1
1,348,32834,18458,141,151,5,1,856,756,2
2,1430,31555553,48925875,413601,1147,5,2,985046,984923,0
2,66,9118,9118,66,56,5,2,36041,35989,3
3,30191,1638127,1638913,30204,71,5,3,60534,60441,3
3,2779,162820,37384,396,186,5,3,3746,3638,2
1,487,6337958,34661,315,246,5,1,1878,1769,3
1,317104,101503255,95400551,318564,2277,5,1,1000718,1000584,0
4,352526,46495258,91124002,215721,2857,4,4,673370,673233,0
2,431,12618027,26156,304,76,4,2,2003,1948,2
4,1726,234562,69589250,4294,2546,5,4,23579,23450,1
1,177336,7485405,12607656,299370,760,4,2,947835,947711,0
1,234,16213,12621461,458,111,5,1,893,797,3
1,698,12638543,15705,117,126,4,1,1134,1031,3
1,183330,102359931,12788052,300678,2750,4,2,966511,966367,0
3,263,27964,31537302,1016,171,5,3,1886,1787,2
4,349486,14751705,34136630,211565,1157,5,4,646275,646150,0
2,171,22240,6340732,565,191,4,2,1252,1152,2
2,3782,88340443,93008079,411988,1947,4,2,658221,658094,0
1,3474,88313536,63371708,4979,2647,5,2,19772,19548,4
1,354,24437,36088755,408301,1017,5,1,644062,643942,0
2,744,45800,6349213,917,61,5,2,1778,1678,2
2,300,26936,12620276,452,96,5,2,99288,99227,3
1,1880,103483,6413592,2044,121,5,1,4414,4324,2
1,1393,37844601,29000562,238831,1240,5,1,510016,509935,0
2,185955,33101602,36646461,120523,1780,5,2,512545,512463,0
2,6048,157702314,112066100,414161,2677,5,2,670103,669966,0
3,181160,184103352,81304715,155006,2410,5,3,661632,661497,0
4,304269,19128814,43349361,281184,1017,5,4,983363,983244,0
1,96,12855,12561,89,96,4,1,483,386,3
4,305458,25547539,112913246,285725,2027,5,4,996931,996804,0
4,1698,100347,107855,1806,116,5,4,4646,4548,2
1,5205,138769909,86010667,243315,2950,5,1,521628,521540,0
1,534,18911200,39982,466,131,4,1,1531,1429,3
2,1677,31572888,44338228,3079,1886,5,2,13461,13341,1
4,3424,56931085,75846243,4014,1681,5,5,14967,14751,4
1,2603,25441622,31750108,2843,2116,5,1,12010,11873,1
2,65,9036,9106,66,56,5,2,549,454,3
1,1473,31558885,31695556,2467,1496,5,1,9387,9267,1
1,17797,961330,968913,17851,46,5,1,36363,36311,3
2,942,25230538,29988219,412819,937,5,2,982340,982224,0
2,857,25225008,6417138,1250,877,4,2,6839,6724,1
1,180640,58091923,12703677,300072,1820,5,2,958170,958038,0
3,3853,44399806,19118204,2169,2076,5,4,13904,13774,1
2,7182,182946112,137332717,415468,2917,4,2,674645,674508,0
2,164,21452,21410,163,181,5,2,6065,5996,2
2,2865,63111537,73505280,247903,1895,5,2,655426,655302,0
1,181391,77026559,12720705,300195,2010,5,2,959785,959652,0
1,178139,13842652,12629468,299533,1000,4,2,950157,950032,0
2,184394,14078517,11341205,119098,870,5,2,507351,507275,0
2,1619,12762612,31704050,2595,1496,5,2,8719,8593,1
1,2183,44190825,56946490,3542,1747,5,1,10720,10597,1
2,280650,30725165,19118678,304190,910,5,4,949451,949327,0
1,317451,114110061,95428137,318880,2407,5,1,1002511,1002377,0
2,280063,18093926,19094253,303948,730,4,4,947751,947627,0
1,5776,119934816,156147890,414796,2637,5,1,669448,669311,0
3,123327,106114986,101790562,320274,2537,4,3,1005665,1005530,0
2,186677,39458331,36684721,120852,2120,5,2,514618,514533,0
4,349918,14839586,76095109,158441,2490,5,4,662971,662836,0
1,391,6324631,12645,91,96,5,1,1335,1233,3
3,2684,38020510,175171,1298,1886,5,4,8491,8357,1
4,275,32997,6350363,660,304,4,5,3224,3066,4
2,289625,169844230,38241516,306491,2900,4,4,968281,968137,0
1,452,46429,18965076,1097,296,5,1,294506,294390,3
1,620,6343139,20070,154,166,4,1,1732,1629,3
2,4577,75903274,69615892,4636,2122,5,3,18882,18643,4
2,188193,58462356,55644726,121728,2660,5,2,519636,519548,0
1,1336,18966226,61354664,409551,1327,4,1,650079,649953,0
1,1302,18961534,44240807,2278,1032,5,2,7683,7517,4
2,297,31983,6327678,358,211,5,2,1238,1176,3
2,63871,3456839,3464433,63982,101,5,2,128268,128174,3
2,637,6335345,25242489,969,176,5,2,7926,7828,2
1,6467,120088404,88597816,5984,2497,5,2,22543,22304,4
1,4306,94667918,111941822,412759,2087,5,1,660906,660775,0
1,187,6304485,18176,188,71,5,1,1098,1002,2
1,35963,14508900,6322144,361,81,5,1,36484,36377,3
3,1545,93452,93248,1538,136,5,3,3220,3119,2
1,3721,69461799,111340672,249113,1970,5,1,656434,656306,0
1,3747,82046511,99298451,412042,1847,5,1,657188,657061,0
2,188574,64786846,61961593,121998,2810,5,2,520757,520669,0
2,1237,6362829,6381175,1368,161,5,2,3422,3326,2
3,120695,55561897,76437063,318134,1657,5,3,992868,992744,0
3,600,39391,6335064,661,56,5,3,1605,1519,2
1,178718,20187023,12655929,299725,1290,5,2,953173,953041,0
1,513,12628803,36528,375,191,5,1,1793,1685,2
3,279,6318012,22689,224,116,5,3,86400,86302,3
2,188280,58468562,60241484,121858,2670,5,2,519849,519761,0
3,66766,16204317,6327149,407,126,5,3,131984,131889,3
4,350274,21115417,46794670,212393,1557,4,4,653182,653056,0
4,5305,86834740,94831954,5313,2072,4,4,13613,13484,1
1,1285,25254484,31708541,2499,1737,5,1,9768,9642,1
3,174439,51460849,30895052,284128,1077,4,3,645309,645186,0
1,15,1198,18776,140,156,5,1,286,225,2
1,3236,75714252,69668268,4970,2737,5,2,11406,11239,4
2,120,8600,93140,767,892,4,3,3131,2968,4
3,2758,12749610,12747670,2733,126,5,3,6420,6326,2
3,528,36571,44303,640,101,5,3,1433,1337,2
2,326,36127,6331954,391,256,5,2,276663,276599,3
1,1854,50459186,35343318,239399,1510,5,1,511503,511422,0
3,172648,7280301,6368048,150965,705,4,4,640552,640436,0
2,2696,63095360,57072582,4621,2987,5,3,22826,22601,4
2,185378,26758181,30318573,120173,1510,5,2,511503,511422,0
1,2617,31723018,38018456,2678,1876,5,1,8467,8333,1
4,304224,19123016,37040551,280969,957,5,4,982618,982502,0
2,3393,6485556,189206,3321,106,5,2,6698,6640,2
2,288677,163477411,31917517,306169,2670,4,4,965677,965533,0
3,174237,45151833,19010735,151629,1015,4,3,644690,644570,0
1,2819,50580059,19070613,2049,1252,5,2,11115,10901,4
4,348888,14698026,25440157,154781,935,5,4,643392,643276,0
4,352419,46486022,91110278,215547,2817,5,4,672440,672303,0
3,175635,72786739,25341636,152000,1315,5,3,647857,647733,0
1,8030,157967854,126510666,8053,3057,5,2,29832,29593,4
4,449,6335491,33279,289,284,5,5,2494,2338,4
1,1007,12652258,48152587,245763,1025,4,1,644714,644591,0
4,351631,40116049,91030744,214751,2277,5,4,665153,665018,0
4,350959,27481646,91012425,214566,2167,5,4,662493,662362,0
4,3691,56936723,69514549,3613,1412,5,5,10865,10658,4
4,164,21332,6324977,339,181,5,4,1946,1850,3
1,589,40517,48708499,408742,1157,5,1,646275,646150,0
2,529,6327875,18943096,821,226,5,2,4008,3903,3
3,109193,24796443,12181502,108721,226,5,3,218502,218396,3
2,1847,251202,31788404,3039,2726,5,4,16127,15888,4
3,3124,25510549,107593850,7406,2836,4,3,15502,15364,1
1,789,12637249,25255780,1122,236,5,1,234501,234403,3
2,280107,18099654,19099703,303990,790,5,4,948201,948077,0
2,6377,151433527,136755300,251997,3060,5,2,669372,669237,0
4,350464,21141633,59451387,213273,1847,5,4,657188,657061,0
1,4187,82076738,117677748,249634,2180,4,1,658081,657950,0
3,176489,89365683,44276921,152809,1430,4,3,649491,649367,0
1,1566,44147962,29018795,239019,1360,5,1,510737,510656,0
1,143,19480,19396,141,166,5,1,138238,138138,3
4,350386,21130791,59440467,213195,1727,5,4,655510,655384,0
1,5551,151376648,86031645,243579,3010,5,1,522276,522188,0
1,6862,138883843,187720917,416232,3007,5,1,676194,676057,0
4,348917,14701766,25448279,154876,975,4,4,644047,643931,0
1,5969,82331946,170541508,8261,2906,5,1,20305,20172,1
1,3853,82053800,105610772,412279,1947,4,1,658221,658094,0
1,4327,107252211,85942150,242537,2620,5,1,519411,519323,0
2,6204,145130166,136741550,251838,3000,5,2,668208,668073,0
2,364,6321924,6322145,368,76,5,2,738,680,2
4,349976,14847648,82406589,158672,2580,5,4,663709,663574,0
3,120361,49242928,70116735,317782,1557,5,3,991835,991711,0
1,5964,126239134,149307581,251701,2830,5,1,667017,666882,0
3,3948,31700174,12643075,727,176,5,3,7926,7828,2
1,182917,96031070,12769982,300548,2550,5,2,964733,964589,0
2,1689,44156320,35619668,246222,1430,4,2,649491,649367,0
4,13386,727520,7688,56,41,5,4,27443,27353,3
2,5185,82237053,244292,1796,2656,5,3,17342,17209,1
1,128,12945,12623588,530,86,5,1,1107,1000,1
1,237,16412,12622430,466,126,4,1,5019,4924,2
1,763,6343961,48719604,408877,1197,5,1,647211,647086,0
1,3408,25530562,260892,1891,2856,4,1,15705,15563,1
2,7123,101278378,157956750,7929,2977,5,3,29363,29124,4
2,3371,12773689,12794431,3511,201,5,2,13079,12974,2
3,972,25243634,6347231,648,196,5,3,202028,201925,3
1,845,18939548,14161,104,111,5,1,1435,1331,2
2,379,6317429,12239521,585,176,5,2,2350,2252,3
3,181409,177847045,207684721,292133,2777,4,3,671725,671588,0
1,1338,19018546,105869,775,1131,5,1,6340,6207,1
4,305216,25521339,106575847,285196,1817,5,4,995294,995170,0
2,347,38584,6334209,407,281,5,2,1342,1276,3
4,352629,46507332,97442456,216040,2967,5,4,675273,675136,0
3,122711,93485597,89168158,319759,2447,5,3,1003616,1003482,0
3,172,22832,22832,172,201,5,4,3886,3781,2
2,942,25230538,29987343,412812,927,5,2,982287,982171,0
2,6918,126304736,213070822,420792,2737,5,2,1007829,1007694,0
1,1854,50459186,35338796,239366,1460,5,1,511437,511356,0
2,3217,75718659,73529994,248199,1990,5,2,656584,656456,0
3,152,20440,19076861,3350,176,4,3,7034,6929,2
2,6716,170331177,131006236,415012,2837,5,2,672769,672632,0
1,183324,102359097,12786940,300670,2740,5,2,966313,966169,0
3,245,6313507,10157,74,66,5,3,35268,35166,3
2,4927,107293359,122859707,250451,2480,5,2,662890,662755,0
1,396,6318825,12630229,583,116,5,1,1444,1349,3
3,594,18266670,13925,103,106,5,3,56857,56752,3
4,348751,14680438,12800042,154069,745,4,4,641204,641088,0
2,832,25223006,23682164,412624,907,5,2,981967,981851,0
2,503,6332809,12710704,2089,106,5,2,2828,2774,2
1,322,6322705,6476874,3118,161,5,1,4482,4374,2
2,703,12631301,18952321,941,246,5,2,4332,4227,3
4,43065,8629430,14009,105,106,5,4,86533,86438,3
4,350653,24699835,59471412,213471,1987,5,4,658956,658828,0
3,178197,120963279,119272627,287893,1917,5,3,657882,657755,0
1,184387,127607584,12805844,300806,2950,5,2,968747,968603,0
1,5560,119919948,143531003,414377,2527,4,1,668392,668256,0
4,305020,25494289,93918892,284314,1517,5,4,991478,991354,0
3,179865,158836852,63275609,154128,2160,4,3,658039,657908,0
2,282937,68649514,25476329,304888,1320,5,4,953359,953227,0
1,182903,96029124,12768314,300536,2530,5,2,964679,964535,0
3,504,12627284,20372,155,171,5,3,1854,1750,2
3,1651,6455865,12728140,1371,1111,5,4,6699,6575,1
1,8045,157969842,132815280,8234,3077,5,2,30056,29817,4
2,263,27950,18937985,781,176,4,2,1321,1218,3
1,141,19202,19438,142,166,5,1,3815,3699,2
1,318825,151953329,114407491,320228,2677,5,1,1007139,1007004,0
1,3249,69429777,75890527,4747,2106,5,1,15065,14939,1
1,1806,19067224,25376120,2052,1496,5,1,7902,7772,1
3,4326,50761684,44478047,4440,2896,5,3,21114,20986,1
2,39732,2152933,2471881,45638,91,5,2,85536,85438,3
2,185442,26767141,36630977,120411,1610,5,2,511919,511838,0
4,351260,36549903,91027062,214724,2237,4,4,663925,663790,0
4,908,24945205,6336178,527,146,5,4,2039,1941,3
2,285740,112915395,25549688,305473,2050,5,4,960004,959866,0
3,464,6327854,6319821,348,56,5,3,1062,968,2
1,317451,114110061,95427025,318872,2397,5,1,1002232,1002098,0
2,3273,82014018,74058696,411131,1597,4,2,654009,653883,0
2,1079,144469,25371681,1993,1541,5,4,8987,8766,4
1,1546,37852668,25369651,2206,1202,5,2,4624,4480,4
3,513,12623448,14891,142,106,5,4,1182,1075,1
3,3077,44311312,50623611,3403,1256,5,3,9535,9404,1
1,313620,19474813,25834004,314272,837,5,1,980708,980592,0
2,1326,31548370,42614171,413366,1057,5,2,984007,983885,0
3,2191,129562,34756,375,156,5,3,2999,2891,2
1,2271,37904924,79757452,247488,1660,5,1,651821,651697,0
4,94197,23956393,21326,161,181,5,5,188843,188737,3
1,5964,126239134,149316541,251765,2930,5,1,667501,667366,0
2,281811,55980125,19147039,304466,1120,5,4,951334,951203,0
2,2650,63096755,60892054,247510,1825,4,2,654453,654329,0
2,2302,50489882,60865840,247207,1705,5,2,652503,652379,0
4,349466,14776617,69705861,157489,1800,5,4,653828,653704,0
4,350372,21128845,59430438,213061,1707,5,4,655172,655046,0
3,3534,56916593,6423221,1137,1192,5,4,9897,9688,4
1,2028,56762630,35361821,239590,1630,4,1,512053,511972,0
1,2028,56762630,35354779,239539,1550,5,1,511843,511762,0
3,123897,106170471,127044504,321318,2897,4,3,1009224,1009089,0
4,349007,14713883,31782741,155412,1105,5,4,645450,645326,0
3,136,17860,18138,138,146,5,4,1838,1738,2
1,574,39250,48571684,408695,1107,5,1,645612,645489,0
1,2946,69409008,57015378,4458,2526,5,1,17106,16978,1
4,5508,94848023,25442307,2605,2136,5,4,14076,13950,1
2,2048,37889916,57010860,3960,2557,4,2,18280,18145,1
2,701,44328,44305,701,46,5,2,1679,1585,2
3,179686,158819679,56962448,153885,2050,5,3,657543,657412,0
1,678,12629633,18946932,911,176,5,1,2713,2610,3
1,5551,151376648,86032485,243585,3020,5,1,522288,522200,0
1,186,6304417,28586,271,176,5,1,874,810,3
1,191,6304753,30691,289,201,5,1,904,846,3
1,935,25230190,22660539,238280,1010,5,1,508852,508775,0
4,350162,14873502,101351008,159498,2870,5,4,667095,666960,0
1,4873,100998166,133378590,413639,2327,5,1,665538,665403,0
4,3483,56914855,63196303,3333,1242,5,5,10260,10059,4
3,430,6330637,6293170,317,166,5,3,1602,1507,2
3,311,27500,12619307,438,96,5,3,3505,3408,2
1,183697,114969498,12790554,300696,2780,5,2,967063,966919,0
2,1910,44171499,48235499,246635,1530,4,2,650544,650420,0
3,668,86026,12744496,1965,893,5,3,4622,4501,2
2,280789,30736271,19122460,304220,950,5,4,949670,949545,0
4,349143,14718825,27806171,211136,947,5,4,643350,643231,0
3,180890,165224375,195062700,291625,2687,5,3,670121,669984,0
1,1488,18976596,63667453,246386,1145,5,1,646113,645989,0
1,1664,6392174,6399157,1764,106,4,1,3614,3510,2
1,180608,58087475,12699229,300040,1770,5,2,957755,957623,0
3,1130,68115,11701,87,81,5,3,2044,1944,2
1,316,27727,6315921,262,96,5,1,772,678,3
1,3311,63142200,98716264,248582,1860,5,1,654792,654668,0
4,349344,14738513,27826253,211342,1077,4,4,645309,645186,0
1,183967,119053834,12796114,300736,2840,5,2,967599,967455,0
4,349722,14812002,76067331,158245,2190,5,4,658354,658223,0
2,291,6319188,24065,239,126,5,2,532,473,3
2,285059,106564756,25518003,305192,1780,5,4,957953,957821,0
2,4174,57019317,50686475,3576,2417,5,2,13688,13556,1
3,1977,31643187,31664791,2271,1081,5,3,6618,6491,1
1,1336,18966226,61356624,409565,1347,4,1,650115,649989,0
3,118923,30250842,51146786,316667,1137,5,3,985022,984899,0
4,349258,14747899,44455591,156474,1480,5,4,650164,650040,0
2,1545,31596177,100108,987,732,5,3,3849,3722,1
4,350202,14879062,101356608,159538,2930,4,4,667501,667366,0
2,188000,52156195,55641926,121708,2630,5,2,519423,519335,0
2,477,12615825,16610332,244703,755,5,2,641231,641115,0
1,299,6312198,6327815,418,126,5,1,1166,1107,3
4,349187,14724553,27811659,211178,1007,5,4,644038,643918,0
2,977,25243520,18939738,797,191,5,2,2070,1960,3
2,548,18912052,17357033,412230,757,5,2,979858,979742,0
4,3134,50639481,31772847,3243,2052,5,4,13869,13737,1
3,61,8480,8432,59,51,5,3,188,100,3
2,186864,39477229,36696259,120932,2240,5,2,516021,515933,0
3,135480,26220655,6339462,509,251,4,3,265110,265008,3
2,3420,75732649,86147995,248629,2110,5,2,657940,657809,0
2,4132,82065214,113844538,6631,3247,5,3,24323,24092,4
1,2458,6436736,16700,123,136,5,1,3681,3575,2
3,177980,114653783,112963106,287676,1847,5,3,657188,657061,0
2,3420,75732649,86154477,248676,2180,4,2,658081,657950,0
1,3717,75746138,101129588,5421,2172,5,2,19264,19040,4
3,180896,165225209,195063540,291631,2697,5,3,670145,670008,0
2,4065,50726322,75938218,4737,2627,5,3,11603,11440,4
4,1845,25331967,31605760,1604,826,5,4,5624,5512,1
1,316852,101486054,82790107,318190,2237,5,1,999772,999638,0
1,1123,18951822,31628785,1885,937,5,1,3616,3545,1
3,10528,208449412,12896672,2814,2697,5,4,25998,25759,4
1,320,6322451,6346677,674,156,5,1,7542,7441,2
4,352592,46504432,97441616,216034,2957,5,4,675231,675094,0
2,282572,68621637,19167646,304676,1260,5,4,952700,952568,0
1,251,16978,12636468,609,254,5,2,2756,2610,4
3,4249,44479436,88664300,6386,3296,5,4,26608,26376,4
2,1910,44171499,48236059,246639,1535,5,2,650736,650612,0
4,686,6348313,12627540,506,176,5,4,1934,1840,2
1,24257,1316413,7611027,24302,46,5,1,48676,48576,3
1,5964,126239134,149313741,251745,2900,5,1,667328,667193,0
2,5339,101030342,162570296,418647,2267,5,2,1000414,1000280,0
3,8083,151675141,113891303,7537,2716,5,3,24906,24777,1
2,3069,75708334,72599220,410930,1517,5,2,652631,652505,0
4,350759,27461952,72089859,213954,2037,5,4,659976,659848,0
1,2923,38021475,63241393,3692,1566,5,1,9857,9732,1
2,128,8977,6327795,361,211,5,2,1710,1616,2
2,3671,88333137,69677980,5183,2496,5,2,22352,22223,1
2,283984,87601708,25488089,304974,1450,4,4,955113,954981,0
1,191,6304729,33030,301,231,5,1,2867,2773,3
4,125656,13106410,18937224,730,241,5,4,253921,253814,3
2,2163,19117370,44398972,3847,2066,5,2,12287,12156,1
2,185749,26793695,36641981,120491,1730,5,2,512306,512225,0
2,185422,26764341,36628177,120391,1580,5,2,511881,511800,0
1,2555,6435293,12753436,2788,191,4,1,5926,5822,2
1,327,28671,61341,993,96,5,1,2403,2308,2
1,240,16640,29776141,408057,917,5,1,642447,642328,0
4,4925,75949152,38117658,3664,2616,4,5,17852,17626,4
2,1070,25237768,19049545,1807,1152,5,3,9025,8833,4
3,152,20246,25241108,948,171,5,3,1895,1802,2
3,174245,45152912,19011778,151636,1025,4,3,644714,644591,0
1,180839,64398917,12707291,300098,1860,5,2,958733,958601,0
2,2302,50489882,60857958,247150,1620,5,2,651743,651619,0
3,184138,222085831,117359534,156628,3050,5,3,669060,668925,0
2,6695,126289424,200455972,420387,2647,4,2,1007021,1006886,0
2,185,24186,24228,186,211,5,2,111618,111503,3
3,179698,158821347,56964128,153897,2070,5,3,657579,657448,0
3,121692,74522074,82803907,318981,2037,5,3,996955,996828,0
1,313620,19474813,25834880,314279,847,5,1,980729,980613,0
1,82,10941,6284904,255,76,5,1,30705,30614,3
1,6071,126246544,162464059,415116,2697,5,1,670145,670008,0
