Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped,Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,is_valid,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,Label
4,55788,3024401,6318320,286,116,0,0,0,0,5,598,556,4,5,0,0,0,0,4,0,0,0,0,0,1,0,6,111825,111731,-1,3
3,51,7090,7032,49,36,0,0,0,0,5,759,763,5,5,0,0,0,0,3,0,0,0,0,0,1,0,6,22690,22603,-1,3
4,349332,14736845,27824293,211328,1057,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,1,0,8,644991,644868,-1,0
1,1953,6399753,119150,2003,126,0,0,0,0,100,5400,5750,103,5,0,0,0,0,1,-7381,0,-7381,0,-7381,1,0,8,4741,4651,-1,2
2,4190,50736490,82244524,4930,2667,0,0,0,0,65,4582,5382890,131,5,0,0,0,0,3,0,6302552,0,6302552,0,1,0,8,12187,12024,-1,4
4,349512,14783011,76022958,157814,1870,0,0,0,0,4,556,5720,78,5,0,0,0,0,4,516,7152,516,7152,516,1,0,6,655089,654965,-1,0
4,306161,31916405,163476299,288669,2657,0,0,0,0,4,556,278,2,5,0,0,0,0,4,0,0,0,0,0,1,0,5,1007039,1006904,-1,0
2,2237,31661941,104837,792,1101,0,0,0,0,82,5999,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,5,5918,5789,-1,1
3,122249,87150115,89137131,319487,2187,0,0,0,0,2,278,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,8,999094,998964,-1,0
1,517,6327138,29215826,244985,825,0,0,0,0,0,0,602,5,5,0,0,0,0,1,0,0,0,0,0,1,0,7,642692,642576,-1,0
2,184833,20411119,23970893,119619,1110,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,509274,509193,-1,0
3,3429,50627225,44314952,3103,1296,0,0,0,0,4,556,560,4,5,0,0,0,0,3,0,0,0,0,0,1,0,6,11469,11348,-1,1
2,2239,56777117,55086314,409944,1237,0,0,0,0,1,70,280,2,5,0,0,0,0,2,0,0,0,0,0,1,0,8,648193,648067,-1,0
3,177074,95706200,81408515,286422,1607,0,0,0,0,2,278,280,2,4,0,0,0,0,3,0,0,0,0,0,1,0,6,654113,653987,-1,0
1,2861,63111009,72847440,241103,2200,0,0,0,0,98,6488,5909096,159,4,0,0,0,0,1,0,0,0,0,0,1,0,8,515569,515484,-1,0
1,1704,44157633,25416433,2579,1576,0,0,0,0,0,0,560,4,4,0,0,0,0,1,0,0,0,0,0,1,0,4,10584,10456,-1,1
3,117657,11270368,25862755,315231,707,0,0,0,0,4,556,278,2,5,0,0,0,0,4,0,6303501,0,6303501,0,1,0,5,978891,978775,-1,0
1,2438,39096081,86068045,247737,1705,0,0,0,0,46,1182874,3526,49,5,0,0,0,0,1,568,7746,568,7746,568,1,0,6,652503,652379,-1,0
2,2601,63089094,50742114,4254,2677,0,0,0,0,0,0,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,8,20361,20137,-1,4
2,2329,44200251,80476660,414824,1357,0,0,0,0,0,0,598,5,5,0,0,0,0,2,0,6303353,0,6303353,0,1,0,10,988892,988768,-1,0
3,162,21474,26586,236,186,0,0,0,0,5,598,5884,87,4,0,0,0,0,3,0,0,0,0,0,1,0,8,196683,196581,-1,3
2,3263,69424200,82296646,5433,3077,0,0,0,0,0,0,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,4,21664,21441,-1,4
4,2524,6443328,6428079,2302,131,0,0,0,0,100,5877,5877,100,5,0,0,0,0,4,507,107406,507,107406,507,1,0,8,9391,9302,-1,2
2,286526,125168066,25567306,305598,2240,0,0,0,0,158,5909174,278,2,4,0,0,0,0,4,578482,5784822,578482,5784822,578482,1,0,6,961938,961795,-1,0
1,3322,88303136,50796020,4869,2937,0,0,0,0,0,0,560,4,5,0,0,0,0,2,442,8700,442,8700,442,1,0,9,20607,20381,-1,4
1,2271,37904924,79752930,247455,1610,0,0,0,0,0,0,560,4,4,0,0,0,0,1,0,0,0,0,0,1,0,4,651442,651318,-1,0
2,681,86988,19016088,1488,902,0,0,0,0,2,278,278,2,5,0,0,0,0,3,29,294,29,294,29,1,0,104,4155,4037,-1,4
2,3052,6463817,19074653,3319,166,0,0,0,0,163,2631374,8630,139,4,0,0,0,0,2,844,143592,844,143592,844,1,0,8,7516,7423,-1,2
3,181093,166421144,207682761,292119,2757,0,0,0,0,49,1183388,280,2,4,0,0,0,0,3,0,0,0,0,0,1,0,6,671191,671054,-1,0
2,1098,18948078,31638215,1957,1062,0,0,0,0,0,0,560,4,5,0,0,0,0,3,0,0,0,0,0,1,0,4,6930,6761,-1,4
2,285065,106565590,25518837,305198,1790,0,0,0,0,2,278,556,4,5,0,0,0,0,4,0,6303353,0,6303353,0,1,0,5,957977,957845,-1,0
1,1393,37844601,28997720,238810,1210,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,1,0,6,509974,509893,-1,0
4,305733,25585974,144547525,288015,2447,0,0,0,0,2,278,556,4,5,0,0,0,0,4,748,7483,748,7483,748,1,0,8,1003616,1003482,-1,0
3,178332,127257753,50628842,153442,1800,0,0,0,0,75,5373,280,2,5,0,0,0,0,3,0,0,0,0,0,1,0,8,653828,653704,-1,0
4,305431,25543855,112909632,285699,1987,0,0,0,0,4,556,278,2,5,0,0,0,0,4,0,0,0,0,0,1,0,6,996857,996732,-1,0
1,2937,61281348,86649379,411195,1677,0,0,0,0,121,4464648,5860,84,5,0,0,0,0,1,0,0,0,0,0,1,0,8,655012,654886,-1,0
4,349389,14766011,57088459,157066,1680,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,1,0,6,652156,652032,-1,0
1,4588,100978744,118260322,413106,2157,0,0,0,0,0,0,560,4,4,0,0,0,0,1,0,0,0,0,0,1,0,8,662475,662344,-1,0
2,7182,182946112,137329917,415448,2887,0,0,0,0,0,0,280,2,4,0,0,0,0,2,-801,0,-801,0,-801,1,0,10,674300,674163,-1,0
1,577,37141,18065,190,66,0,0,0,0,104,6105,759,5,5,0,0,0,0,1,0,0,0,0,0,1,0,6,1397,1302,-1,2
3,124411,118792812,133363220,321655,2987,0,0,0,0,2,278,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,8,1011545,1011410,-1,0
4,787,6355970,22208,168,191,0,0,0,0,4,556,560,4,5,0,0,0,0,5,0,0,0,0,0,1,0,4,1940,1847,-1,2
3,123619,106140146,120718559,320982,2647,0,0,0,0,4,556,556,4,4,0,0,0,0,3,-809,0,-809,0,-809,1,0,7,1007021,1006886,-1,0
2,1036,12654416,37926542,1969,947,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,8,7635,7516,-1,1
2,88,11937,11937,88,86,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,1,0,6,1219,1116,-1,3
4,349133,14731009,38127399,156062,1295,0,0,0,0,2,278,280,2,4,0,0,0,0,4,0,6303285,0,6303285,0,1,0,6,647540,647416,-1,0
1,961,6399126,19012461,1386,906,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,1,0,4,5037,4919,-1,1
2,184335,14070943,5030204,118865,790,0,0,0,0,2,280,280,2,5,0,0,0,0,2,0,0,0,0,0,1,0,4,506942,506866,-1,0
3,177227,100175296,87716744,286631,1657,0,0,0,0,123,4464926,560,4,5,0,0,0,0,3,0,0,0,0,0,1,0,6,654665,654539,-1,0
2,286095,119236271,25559502,305545,2160,0,0,0,0,4,556,278,2,4,0,0,0,0,4,0,0,0,0,0,1,0,5,961006,960867,-1,0
2,39931,8457461,20972,221,86,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,1,0,5,40314,40218,-1,3
1,299,6312149,6328587,424,131,0,0,0,0,0,0,829,6,5,0,0,0,0,1,0,0,0,0,0,1,0,4,947,878,-1,2
1,182778,95227142,12754692,300438,2380,0,0,0,0,149,5515364,278,2,5,0,0,0,0,2,0,0,0,0,0,1,0,6,963300,963156,-1,0
4,351928,40149238,91063652,215043,2557,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,1,0,6,668727,668591,-1,0
1,30463,14211244,6313698,246,71,0,0,0,0,52,3859,3283027,88,5,0,0,0,0,1,0,0,0,0,0,1,0,8,30858,30751,-1,3
1,517,6327138,29221314,245027,885,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,1,0,5,643281,643165,-1,0
1,4741,101052561,141183,1046,1512,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,5,8813,8592,-1,4
2,184865,20415599,23975373,119651,1160,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,6,509619,509538,-1,0
2,7641,182977594,162557146,416239,3037,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,6303352,0,6303352,0,1,0,6,676534,676397,-1,0
3,175870,76738631,68773169,285812,1377,0,0,0,0,4,556,280,2,4,0,0,0,0,3,0,0,0,0,0,1,0,6,650457,650331,-1,0
1,277,25269,18928571,681,126,0,0,0,0,2,278,348,3,5,0,0,0,0,1,0,0,0,0,0,1,0,5,1545,1442,-1,1
2,1727,6387616,104240,1748,106,0,0,0,0,95,5130,5686,99,5,0,0,0,0,2,475,82296,475,82296,475,1,0,10,4459,4368,-1,2
1,316852,101486054,82785917,318163,2197,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,1,0,6,999260,999130,-1,0
1,6183,126254253,168777566,415362,2807,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,1,0,8,672146,672009,-1,0
1,3835,69469620,117648513,249318,2020,0,0,0,0,91,6283,6039699,151,4,0,0,0,0,1,0,0,0,0,0,1,0,6,656925,656797,-1,0
2,136,18022,17718,128,146,0,0,0,0,4,556,598,5,5,0,0,0,0,2,0,0,0,0,0,1,0,4,564,499,-1,3
1,5101,107305433,137197090,413874,2357,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,1,0,8,666181,666045,-1,0
1,222,6306714,36064,362,234,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,2119,1971,-1,4
2,248,17138,12626037,492,156,0,0,0,0,0,0,602,5,5,0,0,0,0,2,0,0,0,0,0,1,0,6,1578,1480,-1,2
1,360,12607826,41966,418,246,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,1,0,4,979,908,-1,3
3,123481,106128825,114403398,320664,2607,0,0,0,0,4,556,278,2,5,0,0,0,0,3,0,0,0,0,0,1,0,6,1006539,1006404,-1,0
3,141,18814,12633127,594,156,0,0,0,0,4,556,560,4,5,0,0,0,0,3,0,0,0,0,0,1,0,4,1591,1493,-1,2
2,3172,31744996,142089,1060,1516,0,0,0,0,42,3340,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,505,8059,7929,-1,1
1,4588,100978744,118263962,413132,2197,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,1,0,8,662982,662851,-1,0
4,3947,57009793,63313447,4553,2557,0,0,0,0,4,556,556,4,4,0,0,0,0,4,0,0,0,0,0,1,0,4,18280,18145,-1,1
3,182646,203094408,94867741,155700,2730,0,0,0,0,71,4852,280,2,4,0,0,0,0,3,0,0,0,0,0,1,0,6,665614,665479,-1,0
2,97,12961,12919,96,96,0,0,0,0,2,280,280,2,5,0,0,0,0,2,0,0,0,0,0,1,0,6,87125,87068,-1,3
2,7169,126977468,225699174,421315,2947,0,0,0,0,35,657884,2820,38,4,0,0,0,0,2,0,0,0,0,0,1,0,7,1010347,1010212,-1,0
4,306561,38251246,176183963,290254,3007,0,0,0,0,4,556,278,2,5,0,0,0,0,4,0,0,0,0,0,1,0,4,1011587,1011452,-1,0
3,291,27509,19522,170,146,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,6,2071,1971,-1,1
1,1566,44147962,29025235,239065,1430,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,1,0,4,510827,510746,-1,0
2,10,856,9292,69,56,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,516,430,-1,2
3,1006,61971,12813,95,96,0,0,0,0,97,5408,278,2,5,0,0,0,0,3,0,0,0,0,0,1,0,8,3413,3315,-1,2
2,1528,6473214,25378145,1972,1687,0,0,0,0,2,280,280,2,5,0,0,0,0,2,0,0,0,0,0,1,0,6,4272,4193,-1,1
1,180660,58094703,12706179,300090,1850,0,0,0,0,4,556,278,2,4,0,0,0,0,2,0,0,0,0,0,1,0,5,958536,958404,-1,0
4,350246,14885178,107666260,159757,3000,0,0,0,0,2,278,280,2,5,0,0,0,0,4,0,0,0,0,0,1,0,4,668208,668073,-1,0
2,1116,31533940,29998838,412954,967,0,0,0,0,146,5908148,6575,91,5,0,0,0,0,2,554,6084,554,6084,554,1,0,8,982931,982815,-1,0
4,120913,19134907,19227691,122571,246,0,0,0,0,49,3779,602,5,5,0,0,0,0,4,0,0,0,0,0,1,0,8,245683,245584,-1,3
3,178567,124400650,125591828,288234,2007,0,0,0,0,101,3414898,560,4,5,0,0,0,0,3,0,0,0,0,0,1,0,7,659510,659382,-1,0
4,4064,56986181,69577509,4191,1942,0,0,0,0,4,556,556,4,4,0,0,0,0,5,0,0,0,0,0,1,0,13,12229,12018,-1,4
3,179873,158837964,63276729,154136,2170,0,0,0,0,4,556,560,4,5,0,0,0,0,3,0,0,0,0,0,1,0,4,658063,657932,-1,0
2,5770,94869335,262362,1926,2856,0,0,0,0,99,3677115,556,4,5,0,0,0,0,3,446417,6303683,446417,6303683,446417,1,0,5,19439,19306,-1,1
1,251,16978,12630282,564,184,0,0,0,0,71,4686,5776700,140,5,0,0,0,0,2,0,0,0,0,0,1,0,6,1864,1721,-1,4
2,288812,163488516,31921131,306195,2710,0,0,0,0,2,278,556,4,5,0,0,0,0,4,529,5292,529,5292,529,1,0,5,965971,965827,-1,0
2,230,23523,6318916,286,126,0,0,0,0,2,278,348,3,5,0,0,0,0,2,0,0,0,0,0,1,0,4,517,457,-1,3
3,121105,68177069,76460107,318410,1747,0,0,0,0,2,278,556,4,4,0,0,0,0,3,0,0,0,0,0,1,0,10,994351,994227,-1,0
4,351830,40135616,91050212,214947,2407,0,0,0,0,2,278,560,4,5,0,0,0,0,4,0,0,0,0,0,1,0,6,667312,667176,-1,0
1,756,18926423,12656868,886,246,0,0,0,0,1,70,556,4,5,0,0,0,0,1,0,6889,0,6889,0,1,0,8,2105,2040,-1,3
2,3420,75732649,86153637,248670,2170,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,658063,657932,-1,0
1,182487,89700065,12750244,300406,2330,0,0,0,0,4,556,278,2,5,0,0,0,0,2,0,0,0,0,0,1,0,4,962788,962645,-1,0
3,657,18925969,22832,256,106,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,7153,0,7153,0,1,0,6,1182,1078,-1,1
4,350546,21153031,59470572,213465,1977,0,0,0,0,2,278,560,4,4,0,0,0,0,4,0,0,0,0,0,1,0,8,658722,658595,-1,0
1,314141,38385058,25867234,314679,957,0,0,0,0,146,5908168,6047,83,5,0,0,0,0,1,508,5556,508,5556,508,1,0,6,982618,982502,-1,0
2,205,26740,26740,205,241,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,1,0,8,255001,254900,-1,3
3,120709,55563843,76438731,318146,1677,0,0,0,0,4,556,278,2,5,0,0,0,0,3,0,0,0,0,0,1,0,4,992910,992786,-1,0
4,349886,14835138,76090629,158409,2440,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,1,0,6,661973,661838,-1,0
4,349019,14715551,31793465,155554,1125,0,0,0,0,2,278,560,4,5,0,0,0,0,4,0,8690,0,8690,0,1,0,6,645789,645665,-1,0
4,349284,14751513,44466788,156610,1520,0,0,0,0,4,556,560,4,4,0,0,0,0,4,0,0,0,0,0,1,0,4,650526,650402,-1,0
4,1106,25255510,6338714,497,251,0,0,0,0,118,4595727,278,2,5,0,0,0,0,4,0,0,0,0,0,1,0,6,3200,3104,-1,3
1,2271,37904924,79735766,247331,1420,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,1,0,6,649473,649349,-1,0
4,350753,27461118,69200080,213871,2027,0,0,0,0,4,556,3414982,100,5,0,0,0,0,4,0,0,0,0,0,1,0,8,659828,659700,-1,0
2,285733,112914358,25548651,305466,2040,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,7481,0,7481,0,1,0,5,959976,959842,-1,0
3,120911,61871009,76449572,318277,1717,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,6,993554,993430,-1,0
2,2990,75703100,67736174,410766,1467,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,1,0,8,651961,651835,-1,0
4,304633,19161960,62297854,282142,1197,0,0,0,0,4,556,278,2,4,0,0,0,0,4,0,0,0,0,0,1,0,6,985824,985701,-1,0
1,314141,38385058,25870140,314702,987,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,1,0,6,983013,982897,-1,0
3,7102,120111066,12821224,2109,2082,0,0,0,0,140,5776700,556,4,5,0,0,0,0,4,442,6308900,442,6308900,442,1,0,8,18241,18008,-1,4
1,49,3586,38557,327,367,0,0,0,0,0,0,556,4,4,0,0,0,0,1,0,0,0,0,0,1,0,4,612,546,-1,1
2,548,18912052,17359897,412252,787,0,0,0,0,0,0,556,4,4,0,0,0,0,2,0,0,0,0,0,1,0,4,979918,979802,-1,0
2,2210,44192100,74171245,414635,1337,0,0,0,0,0,0,278,2,4,0,0,0,0,2,630335,6303352,630335,6303352,630335,1,0,8,988274,988150,-1,0
4,350365,21127969,59429556,213054,1697,0,0,0,0,2,278,560,4,5,0,0,0,0,4,0,0,0,0,0,1,0,6,655152,655026,-1,0
3,1802,19051881,19050631,1779,1161,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,6,7714,7594,-1,1
2,283,6317636,14093,107,106,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,9,1229,1138,-1,2
3,121653,74516722,82798625,318943,1977,0,0,0,0,4,556,556,4,4,0,0,0,0,3,0,0,0,0,0,1,0,8,996832,996708,-1,0
3,142,18856,6330186,427,156,0,0,0,0,6,640,560,4,5,0,0,0,0,3,0,0,0,0,0,1,0,4,1309,1216,-1,2
2,948,25231025,22961800,245341,1115,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,1,0,6,645771,645647,-1,0
3,2026,31657166,123185,924,1306,0,0,0,0,4,560,556,4,5,0,0,0,0,4,0,0,0,0,0,1,0,5,6410,6278,-1,1
1,566,12621456,6418834,1193,1022,0,0,0,0,54,3564,5251620,128,5,0,0,0,0,2,0,0,0,0,0,1,0,8,4461,4294,-1,4
3,177637,120913672,44315554,153197,1690,0,0,0,0,4,556,560,4,5,0,0,0,0,3,0,0,0,0,0,1,0,6,652176,652052,-1,0
1,118,15779,15541,113,126,0,0,0,0,3,348,278,2,5,0,0,0,0,1,0,0,0,0,0,1,0,4,861,748,-1,3
4,79,10589,10711,80,71,0,0,0,0,2,278,350,3,5,0,0,0,0,4,0,0,0,0,0,1,0,8,821,733,-1,3
2,3975,75770733,124687226,416931,1917,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,996156,996032,-1,0
2,133978,38722448,58275,660,246,0,0,0,0,5090,3553305,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,6,135012,134907,-1,3
4,1540,19022071,95785,781,906,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,1,0,4,5713,5592,-1,1
3,378,6324143,13091,97,101,0,0,0,0,26,2285,556,4,4,0,0,0,0,3,0,0,0,0,0,1,0,5,657,560,-1,2
3,1669,25326171,6400530,902,1013,0,0,0,0,2,278,560,4,5,0,0,0,0,3,0,0,0,0,0,1,0,4,4268,4145,-1,2
3,5135,82265958,57054194,4465,2837,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,1,0,6,22002,21777,-1,4
2,1158,118564,25296310,1330,836,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,1,0,6,3608,3536,-1,1
3,171,22726,18947571,907,196,0,0,0,0,4,560,556,4,5,0,0,0,0,4,0,0,0,0,0,1,0,7,200975,200875,-1,3
1,178659,20178919,12647783,299665,1200,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,5,952155,952023,-1,0
2,186516,39443005,36676356,120792,2030,0,0,0,0,2,280,280,2,5,0,0,0,0,2,0,0,0,0,0,1,0,4,513832,513749,-1,0
2,285537,112894538,25535793,305373,1900,0,0,0,0,4,556,278,2,5,0,0,0,0,4,0,0,0,0,0,1,0,4,958943,958810,-1,0
3,109020,24785922,31283,297,201,0,0,0,0,5195,280700,278,2,5,0,0,0,0,3,0,0,0,0,0,1,0,7,211992,211893,-1,3
3,174771,57776628,19021088,151703,1125,0,0,0,0,4,556,560,4,5,0,0,0,0,3,0,0,0,0,0,1,0,6,645789,645665,-1,0
2,13978,759622,7966,58,46,0,0,0,0,5055,273140,278,2,4,0,0,0,0,2,0,0,0,0,0,1,0,6,14313,14230,-1,3
2,516,12628912,22124,169,191,0,0,0,0,150,5908705,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,5,1412,1297,-1,3
2,289980,176162073,38245130,306517,2940,0,0,0,0,2,278,556,4,4,0,0,0,0,4,-630328,0,-630328,0,-630328,1,0,6,968715,968571,-1,0
2,60954,9594440,14507,103,116,0,0,0,0,5021,271474,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,6,108726,108632,-1,3
1,1709,25283377,67101421,246673,1285,0,0,0,0,0,0,560,4,4,0,0,0,0,1,0,0,0,0,0,1,0,6,647522,647398,-1,0
1,132,9235,23457565,407766,757,0,0,0,0,0,0,280,2,4,0,0,0,0,1,0,0,0,0,0,1,0,4,640737,640619,-1,0
1,2361,56785771,44375629,3566,1946,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,7700,0,7700,0,1,0,6,13090,12961,-1,1
1,4218,107244720,79633189,242324,2560,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,1,0,5,519051,518963,-1,0
3,118668,23936286,51126977,316460,1017,0,0,0,0,4,556,278,2,5,0,0,0,0,3,0,0,0,0,0,1,0,6,983363,983244,-1,0
3,118451,17627170,51114054,316310,957,0,0,0,0,2,278,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,6,982618,982502,-1,0
2,2280,12850502,31771076,2952,2427,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,7253,7169,-1,1
4,305689,25579858,138207308,287353,2377,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,1,0,4,1001785,1001651,-1,0
1,791,12655839,43695,351,404,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,3763,3605,-1,4
3,179020,127319660,135055434,288557,2097,0,0,0,0,2,278,3152484,95,5,0,0,0,0,3,302053,3020538,302053,3020538,302053,1,0,6,661078,660947,-1,0
2,1499,6376866,6386507,1567,66,0,0,0,0,298,4080861,15616,261,5,0,0,0,0,2,1419,6366053,1419,6366053,1419,1,0,12,3197,3112,-1,2
4,349127,14730175,34318732,155958,1285,0,0,0,0,4,556,2496092,79,4,0,0,0,0,4,393909,6303285,393909,6303285,393909,1,0,6,647522,647398,-1,0
2,3216,75718589,73525234,248165,1940,0,0,0,0,144,5776945,6893,98,4,0,0,0,0,2,0,0,0,0,0,1,0,8,656373,656246,-1,0
4,306567,38252080,176711345,290291,3017,0,0,0,0,4,556,526826,33,4,0,0,0,0,4,86,866,86,866,86,1,0,6,1011624,1011489,-1,0
4,304668,19166534,68620525,282564,1247,0,0,0,0,5,598,320,3,5,0,0,0,0,4,728,7285,728,7285,728,1,0,6,986491,986367,-1,0
2,4473,113546038,88611606,6030,2697,0,0,0,0,0,0,280,2,5,0,0,0,0,3,0,0,0,0,0,1,0,4,24116,23888,-1,4
2,2729,50519206,93101420,415353,1477,0,0,0,0,0,0,598,5,4,0,0,0,0,2,0,0,0,0,0,1,0,7,990748,990624,-1,0
3,3083,44312152,50624445,3409,1266,0,0,0,0,4,560,556,4,5,0,0,0,0,3,0,7615,0,7615,0,1,0,7,9853,9722,-1,1
4,350240,14884344,107665420,159751,2990,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,1,0,4,668190,668055,-1,0
1,1566,44147962,29020755,239033,1380,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,1,0,4,510763,510682,-1,0
3,1423,12719970,6415378,1227,846,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,1,0,6,5343,5231,-1,1
2,1910,44171499,48234659,246629,1520,0,0,0,0,0,0,560,4,4,0,0,0,0,2,0,0,0,0,0,1,0,4,650526,650402,-1,0
3,55485,15600491,6319062,290,126,0,0,0,0,2,280,278,2,4,0,0,0,0,3,0,0,0,0,0,1,0,5,55993,55889,-1,3
4,3562,19088649,6481884,3220,181,0,0,0,0,102,5848,5848,102,5,0,0,0,0,4,14904,149040,14904,149040,14904,1,0,8,8866,8767,-1,2
1,11,926,16434,119,131,0,0,0,0,0,0,829,6,5,0,0,0,0,1,0,0,0,0,0,1,0,4,355,260,-1,2
3,902,12664964,12656485,782,447,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,1,0,4,2105,2001,-1,1
2,288619,163469349,31901288,305992,2580,0,0,0,0,2,278,556,4,4,0,0,0,0,4,0,6303287,0,6303287,0,1,0,6,965153,965009,-1,0
1,1712,25263240,50694205,3609,2537,0,0,0,0,0,0,556,4,4,0,0,0,0,1,0,0,0,0,0,1,0,8,13381,13256,-1,1
1,319652,164593004,140319011,321349,2967,0,0,0,0,31,2066,658030,35,5,0,0,0,0,1,0,0,0,0,0,1,0,10,1010958,1010823,-1,0
3,585,6350925,31568355,1337,396,0,0,0,0,2,278,4070666,106,5,0,0,0,0,3,0,0,0,0,0,1,0,5,2656,2542,-1,1
2,1635,31570120,44305411,2830,1516,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,10014,9886,-1,1
3,530,67294,65184,506,661,0,0,0,0,4,560,556,4,5,0,0,0,0,4,0,0,0,0,0,1,0,5,2856,2732,-1,1
4,349395,14766845,57089299,157072,1690,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,1,0,6,652176,652052,-1,0
1,6183,126254253,168776446,415354,2797,0,0,0,0,0,0,280,2,4,0,0,0,0,1,0,0,0,0,0,1,0,6,671838,671701,-1,0
1,2245,56777549,48001411,240172,1990,0,0,0,0,82,5689,5908709,150,5,0,0,0,0,1,630328,12606640,630328,12606640,630328,1,0,8,513781,513699,-1,0
2,1471,12742040,19076557,2098,1266,0,0,0,0,4,556,4070925,108,5,0,0,0,0,2,0,0,0,0,0,1,0,506,7778,7652,-1,1
